NPI	NPPES_PROVIDER_LAST_ORG_NAME	NPPES_PROVIDER_FIRST_NAME	NPPES_PROVIDER_CITY	NPPES_PROVIDER_STATE	SPECIALTY_DESC	DESCRIPTION_FLAG	DRUG_NAME	GENERIC_NAME	BENE_COUNT	TOTAL_CLAIM_COUNT	TOTAL_DAY_SUPPLY	TOTAL_DRUG_COST	BENE_COUNT_GE65	BENE_COUNT_GE65_REDACT_FLAG	TOTAL_CLAIM_COUNT_GE65	GE65_REDACT_FLAG	TOTAL_DAY_SUPPLY_GE65	TOTAL_DRUG_COST_GE65
1467425280	VANINOV	EUGENE	BRIGHTON	MA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		61	2370	13541.95		*	61		2370	13541.95
1629074877	VANNATTA	BRUCE	LOS ALAMITOS	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		17	630	3641.49		*	17		630	3641.49
1073507711	VARAPRASATHAN	G.	LANCASTER	CA	Pathology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2399.46		*	12		360	2399.46
1396776175	VARGAS	AGUSTIN	JUPITER	FL	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		14	966	4074.16		*	14		966	4074.16
1265502199	VARGHESE	PALATHINKAL	WASHINGTON	DC	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2397.93		*	12		360	2397.93
1699777573	VARGO	SCOTT	PITTSBURGH	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		14	660	3196.5		*	14		660	3196.5
1023081510	VASAK	LISA	PASO ROBLES	CA	General Surgery	S	LIPITOR	ATORVASTATIN CALCIUM		18	530	3983.87		*	18		530	3983.87
1316037146	VASICEK	RICHARD	WHITE HALL	WV	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2067.09		*	11		330	2067.09
1275580326	VASIREDDY	SABITHA	DANVILLE	VA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		55	530	946.17		*	55		530	946.17
1285708404	VASSALLO	RICHARD	PHILADELPHIA	PA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		24	720	4361.41		*	12		360	2376.14
1164425005	VASSOLO	HORACIO	AVENTURA	FL	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	1020	5899.46		*	12		1020	5899.46
1619901170	VASTOLA	CARY	WILLIAMSVILLE	NY	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		19	570	3329.6		*	19		570	3329.6
1700817129	VASUDEVAN	DEEPA	HOUSTON	TX	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2181.79	0		0		0	0
1194705186	VAUGHAN	DAVID	DALY CITY	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		30	1500	6787.99		#		#		
1619912268	VAULES	WILLIAM	PENFIELD	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	450	2736.48		*	13		450	2736.48
1861475303	VAZQUEZ PLARD	JULIAN	SAN JUAN	PR	Endocrinology	S	LIPITOR	ATORVASTATIN CALCIUM		25	750	3847.13		*	25		750	3847.13
1174503718	VEATCH	PHILIP	ALBEMARLE	NC	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2367.44		*	12		360	2367.44
1689750044	VEGA	LUCILLE	WARWICK	RI	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2283.11		*	11		330	2283.11
1336146679	VEGA	SERGIO	WEST PALM BEACH	FL	Nephrology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2400.91		*	12		360	2400.91
1720192032	VEHRA	IJAZ	FAIR LAWN	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2569.21		*	13		390	2569.21
1427144047	VEIGA	SERGIO	GLENDALE	CA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		13	510	2389		*	13		510	2389
1205807146	VEISEH	AFSHIN	LOS ANGELES	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2226.03		*	11		330	2226.03
1942267737	VELAZQUEZ	LUIS	MIAMI	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		26	780	3787.54		*	26		780	3787.54
1689622326	VELOSO	VAN	MISSION HILLS	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	1905.08		*	13		390	1905.08
1265432611	VELUSAMY	MUTHUSAMY	NEW PORT RICHEY	FL	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2350.62		*	12		360	2350.62
1104848761	VEMANA	SIVA	SPRINGFIELD	OH	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	1170	5447.96		*	13		1170	5447.96
1750359444	VENDITTO	JOHN	ROSLYN HEIGHTS	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	1110	6860.09		*	13		1110	6860.09
1902819428	VENEGAS	CYNTHIA	PHILADELPHIA	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1669.32		*	12		360	1669.32
1144299009	VENEREO	JORGE	MIAMI	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2271.26		*	12		360	2271.26
1033195359	VENTO	JOSEPH	BROOKLYN	NY	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		14	600	3250.96		*	14		600	3250.96
1265432736	VENTRUDO	STEVEN	TAPPAN	NY	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		15	930	5549.48		*		*		
1942210752	VERA	LUIS	LAKELAND	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		14	420	2022.9		*	14		420	2022.9
1548266968	VERA-MIRO	JOSE	COTO LAUREL	PR	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		14	420	2325.59		*	14		420	2325.59
1427183243	VERBITSKY	IZABELLA	TUCKER	GA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		22	915	5425.9		*	22		915	5425.9
1528032497	VERDESCA	STEPHEN	MORRISTOWN	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		16	1380	7596.91		#		#		
1326044132	VERDIER	LEMONIER	NEW YORK	NY	Anesthesiology	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1668.48		*	12		360	1668.48
1225108566	VERDONI	JOHN	MONROE TOWNSHIP	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM	11	30	2520	14711.9		#		#		
1770574352	VERENNA	ALLISON	CALIFORNIA	PA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		13	510	3274.94		#		#		
1699752642	VERGARA	JESUS	MILFORD	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	990	5868.66		*	11		990	5868.66
1962478495	VERGIS	EMANUEL	PITTSBURGH	PA	Infectious Disease	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	1699.3		#		#		
1679664171	VERNIKOVA	ZOYA	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		21	1110	6346.24		*	21		1110	6346.24
1982775037	VERRILLI	ALBERT	CLINTON	NC	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	1889.31		*	13		390	1889.31
1730182882	VERZOSA	SAMUEL	BARTLETT	TN	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	540	2864.71		*	12		540	2864.71
1487671566	VESIO	KENNETH	PITTSBURGH	PA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2114.46		*	11		330	2114.46
1235164856	VESSEY	RONALD	MINNEAPOLIS	MN	Clinic/Center	T	LIPITOR	ATORVASTATIN CALCIUM		11	330	2275.66		*	11		330	2275.66
1023160892	VEZZA	FRANK	ROSLYN HEIGHTS	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	690	3604.99		*	15		690	3604.99
1174508246	VICENCIO	DANIEL	CHICAGO	IL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		17	570	2650.59		*	17		570	2650.59
1538107719	VICTOR	CARL	EWING	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		36	1080	6084.05		*	36		1080	6084.05
1043200934	VICTORIA	ALEJANDRO	CLERMONT	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	569	3216.13		*	11		569	3216.13
1245387737	VIERON	LEONIDAS	MEMPHIS	TN	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		21	1110	5631.86		*	21		1110	5631.86
1073514261	VIGNARAJAN	NIRUPA	GLENDALE	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	480	2733.77		*	16		480	2733.77
1720076805	VILINSKY	FELIX	MAYFIELD HTS	OH	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM	11	60	2580	15044.08	11		60		2580	15044.08
1265410427	VILLANUEVA	JOHN	PRINCE GEORGE	VA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		15	450	2942.55		*		*		
1437104619	VINCENT	CHAD	LAFAYETTE	LA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	1797.82		*	13		390	1797.82
1265482483	VINNICK	LEONARD	STAMFORD	CT	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		18	720	3887.22		*	18		720	3887.22
1588617492	VINZONS	GAVINO	HONOLULU	HI	General Practice	S	LIPITOR	ATORVASTATIN CALCIUM		17	510	3461.29		*		*		
1346245875	VIOLETTE	ROBERT	CIRCLEVILLE	OH	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	690	4108.09		*	15		690	4108.09
1629183785	VIRMANI	JAYA	MENLO PARK	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		31	1140	6349.45		*	17		720	3566
1174515753	VIROJA	YOGESH	PHILLIPSBURG	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2396.88		*	12		360	2396.88
1891768107	VIRZI	PETER	NEW YORK	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		36	1740	9575.18		*	36		1740	9575.18
1518971068	VISCUSO	MARIA	NORTH ARLINGTON	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	630	3144.14		#		#		
1205845427	VITALE	JOSEPH	WEST PATERSON	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	990	4823.48		*		*		
1932189537	VITIELLO	JOSEPH	BROOKLYN	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		26	1440	8056.73		#		#		
1952682395	VITZTHUM	CHRISTINE	HUMBOLDT	IA	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1689.33		*	12		360	1689.33
1619975877	VIVIAN	STEPHAN	SALEM	VA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1522.3		*	11		330	1522.3
1508809856	VIZEL	DAVID	LOS ANGELES	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		32	960	6136.36		*	32		960	6136.36
1184694028	VLAHOS	ARISTOTELIS	TINTON FALLS	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		14	600	2928.77		*	14		600	2928.77
1427089325	VLANTIS	ANTONIOS	FLUSHING	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		28	2220	12369.98		#		#		
1730130295	VO	PHU	AUSTIN	TX	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	780	4413.11		*	12		780	4413.11
1366434748	VO	THUAN	WESTMINSTER	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		31	1260	7996.74		*	31		1260	7996.74
1770599516	VOGAN	CLIFFORD	KITTANNING	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2167.61	0		0		0	0
1386601649	VOGDES	TARA	STONE HARBOR	NJ	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		14	1260	6417.84		#		#		
1487611638	VOGELBACH	KARL	ARCADIA	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		22	1140	6827.31		#		#		
1740224351	VOGELMAN	LEE	WALDPORT	OR	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		16	660	2617.47		*	16		660	2617.47
1811923485	VOGIATZIS	NICHOLAS	SOUTH RICHMOND HILL	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2507.94		*	13		390	2507.94
1891797379	VOHRA	VIJAY	CHICAGO	IL	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	510	2322.76		*	13		510	2322.76
1750419917	VOLKOV	ELENA	OWINGS MILLS	MD	Physician Assistant	S	LIPITOR	ATORVASTATIN CALCIUM		22	660	3645.54		*	22		660	3645.54
1922181213	VOLLUCCI	MARIA	TORRANCE	CA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2307.32		*	12		360	2307.32
1215949219	VOLOVOY	VITALY	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		34	1020	6197.75		*	34		1020	6197.75
1497771018	VOLPIN	MARINA	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	450	2912.62		*	15		450	2912.62
1841267507	VOLPINTESTA	EDWARD	BETHEL	CT	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		14	640	3417.8		*	14		640	3417.8
1558369579	VON POELNITZ	AUDREY	MORRISTOWN	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM	13	36	2880	13885.78		#		#		
1346266335	VOORHIES	STEPHEN	WENATCHEE	WA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1086.09		*	11		330	1086.09
1306829429	VORSANGER	JEFFREY	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM	18	61	3570	18409.98		#		#		
1639245269	VOYTOVICH	JULIA	NEW CANAAN	CT	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		18	540	3623.36		#		#		
1104067925	VU	KHUE	WESTMINSTER	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		19	570	2891.74		*	19		570	2891.74
1003188285	VU	VEN	SPRINGFIELD	MO	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1539.08	0		0		0	0
1437297298	VUTHOORI	SURENDER	JOSHUA TREE	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2522.45		*		*		
1437257706	VYAS	DHRUV	EDEN	NC	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2144.26		*	11		330	2144.26
1396714440	WACHI	DENNIS	HONOLULU	HI	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	750	4098.24		*	15		750	4098.24
1811967847	WACHSPRESS	DANIEL	VERONA	VA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		13	510	2110.05		*	13		510	2110.05
1346238730	WACHSPRESS	JOSEPH	VINELAND	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		14	660	3107.3		*	14		660	3107.3
1699776484	WADE	PAUL	DALLAS	TX	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2373.66		*	12		360	2373.66
1629077391	WADHWA	ARVIND	N TONAWANDA	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	600	2392.03		*		*		
1891793501	WAGMAN	RICHARD	BROOKLYN	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	1365	7351.6		*	16		1365	7351.6
1528046794	WAGNER	M	TUCSON	AZ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	750	3560.27		*	11		750	3560.27
1962434043	WAGNER	PAUL	HART	MI	Emergency Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	347	2271.96		*	12		347	2271.96
1851372619	WAGNER	TIMOTHY	SHINER	TX	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2369.34		*	12		360	2369.34
1447236559	WAHL	WILLIAM	MELBOURNE	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	690	2216.6		#		#		
1982660544	WAI	PETER	HONOLULU	HI	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		14	420	2786.74		*	14		420	2786.74
1871789206	WAI	WAI	TEMPLE CITY	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		29	930	5337		*	29		930	5337
1205863701	WAIDER	WINFRIED	LONG BEACH	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		16	780	3453.22		*	16		780	3453.22
1114931862	WAIDZUNAS	THOMAS	PALOS HEIGHTS	IL	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		16	720	4452.16		*	16		720	4452.16
1780622282	WAISBREN	BURTON	CAPE MAY COURT HOUSE	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2605.18		*	13		390	2605.18
1700043288	WAITE	ALEXANDER	YADKINVILLE	NC	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2563.91		*	13		390	2563.91
1437231032	WAITEKUS	RAYMOND	SALEM	MA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	420	1892.89		*	12		420	1892.89
1215962618	WAJNBERG	ALEXANDER	OLD BRIDGE	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		23	1110	7073.64		*	23		1110	7073.64
1568468239	WALALIYADDA	ANU	WEST HAVEN	CT	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1524.27		*	11		330	1524.27
1851369193	WALDMAN	WILLIAM	STAFFORD SPRINGS	CT	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1713.16		*	12		360	1713.16
1194763011	WALFISH	JACOB	BROOKLYN	NY	Gastroenterology	S	LIPITOR	ATORVASTATIN CALCIUM		16	540	3447.08		*	16		540	3447.08
1134195118	WALI	JYOTIKA	FULLERTON	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	818	4323.15		*	15		818	4323.15
1477573814	WALIA	JASJIT	ELIZABETH	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	930	4745.55		*		*		
1699742163	WALIGORA	MICHAEL	GLENVIEW	IL	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		13	450	2915.98		*	13		450	2915.98
1992781694	WALIGURA	ROBERT	MCKEESPORT	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	570	2933.58		*	11		570	2933.58
1841240348	WALKER	JAMES	SILVERTON	OR	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1581.28		*	11		330	1581.28
1285725408	WALKER	ROGERS	LITTLE RIVER	SC	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		13	990	5586.64		#		#		
1144222548	WALKOWSKI	ROBERT	EDINA	MN	Physician Assistant	S	LIPITOR	ATORVASTATIN CALCIUM		14	420	2108.66		*	14		420	2108.66
1699760934	WALLACE	JENNIFER	SAN ANTONIO	TX	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1682.68		*	12		360	1682.68
1932104205	WALLACE	MARK	SCOTTSDALE	AZ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	630	2825.65		*		*		
1770526824	WALLACH	RONALD	MOUNT KISCO	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	810	4288.56		*	11		810	4288.56
1730231234	WALLEN	MARVEN	MAPLEWOOD	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		14	540	2743.13		*		*		
1053355669	WALLINGA	MELVIN	TYNDALL	SD	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2319.22		*	12		360	2319.22
1295843621	WALLS	ENDIA	HOUSTON	TX	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2162.28		*	11		330	2162.28
1124174347	WALSH	FRANCIS	COS COB	CT	Nephrology	S	LIPITOR	ATORVASTATIN CALCIUM		33	1530	7357.41		*	33		1530	7357.41
1104832138	WALSH	KENNETH	HUNTINGTON	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		23	1770	8888.39		*	23		1770	8888.39
1205895448	WALT	DAVID	CLEVELAND	MS	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	480	3131.56		*	16		480	3131.56
1619123411	WALTER	AUDRA	CLAY CENTER	KS	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2374.86		*	12		360	2374.86
1063487353	WALTER	PHILIP	WILLIAMSBURG	VA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	1080	5074.64		*	12		1080	5074.64
1699731489	WALTER	RICHARD	TARZANA	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		39	1440	8874.21		*	39		1440	8874.21
1144249483	WALTERS	LISA	NEW YORK	NY	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		11	314	1467.16	0		0		0	0
1063692739	WALTMAN	JOANNE	FESTUS	MO	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	630	3988.88		*	13		630	3988.88
1639150139	WALTON	ANITA	SAN DIEGO	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	3132.77		*		*		
1891738209	WALTON	GILBERT	DUARTE	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		20	1032	6494.36		*	20		1032	6494.36
1194849695	WANG	BARBARA	LATROBE	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		17	870	3878.31		*	17		870	3878.31
1275681942	WANG	CHUN	DALLAS	TX	Geriatric Medicine	S	LIPITOR	ATORVASTATIN CALCIUM	15	16	1199	595.22		#		#		
1619962578	WANG	DANNY	EDISON	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		15	450	2095.8		*		*		
1851456669	WANG	JYMING	FLUSHING	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	1320	7730.01		*	16		1320	7730.01
1316979651	WANG	KUOCHENG	NEW YORK	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1508.46		*	11		330	1508.46
1518037340	WANG	KYU	FORT LEE	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	480	2332.3		*	12		480	2332.3
1821067232	WANG	MEI-HUI	SOMERSET	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	1170	6563.88		#		#		
1043219876	WANG	ROBERT	MOUNTAIN LAKES	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	990	4648.99		*		*		
1184788523	WANG	WEI	MONTEREY PARK	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		38	1290	5704.53		#		#		
1588639538	WANG	YUH-HUEY	DIAMOND BAR	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2166.51		*	11		330	2166.51
1437146792	WANGENHEIM	PAUL	WEST ORANGE	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		19	1530	7643.41		#		#		
1437101359	WANGER	MICHAEL	CLEARWATER	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1626.12		*	12		360	1626.12
1245295492	WANI	ROZY	BATAVIA	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2584.98		*	13		390	2584.98
1427153618	WARAKOMSKI	ROMUALD	FLOSSMOOR	IL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		16	720	3843.24		*	16		720	3843.24
1689672339	WARCHOL	ANDREW	STATEN ISLAND	NY	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		11	990	5442.53		*	11		990	5442.53
1306127543	WARD	ASHLEY	MOREHEAD	KY	Physician Assistant	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1646.76		*	12		360	1646.76
1861623092	WARD	JENNIFER	LEWISTON	NY	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		12	600	3803.64		*	12		600	3803.64
1407938731	WARD	RICHARD	SAN FRANCISCO	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	756	3588.83		#		#		
1588758601	WARD	THOMAS	WAYNESVILLE	NC	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		27	810	4819.98		#		#		
1083608129	WARDE	DONAL	PITTSBURGH	PA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		23	1410	7474.02		#		#		
1275626384	WARDLAW	MARY	ALBANY	CA	Nurse Practitioner	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2374.5		*	12		360	2374.5
1568412161	WARE	REBECCA	CLEVELAND	OH	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		18	660	2992.42		*	18		660	2992.42
1174571582	WARFIELD	KIMBERLY	AUSTIN	TX	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		13	390	2494.32	0		0		0	0
1023034212	WARING	GRAHAM	SANTA MONICA	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		26	1140	6692.33		*	15		690	3777.48
1508821786	WARMAN	SHELDON	FORT LAUDERDALE	FL	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		28	1200	7382.45		*	28		1200	7382.45
1215967880	WARNER	ANDREW	BUFFALO	NY	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		15	600	3826.44		*	15		600	3826.44
1245289305	WARR	ALSTON	GERMANTOWN	TN	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	1573.63		*	11		330	1573.63
1225056872	WARREN	JEFFERY	MEMPHIS	TN	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		14	660	4122.63		*	14		660	4122.63
1619946506	WARZECHA	JENNESSA	ALEXANDRIA	MN	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	2416.77		*	12		360	2416.77
1255335022	WASHBURN	HARRILL	SPINDALE	NC	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	390	1802.01		*	11		390	1802.01
1295812816	WASHINGTON	ROGER	SANTA CLARA	CA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2167.61		*	11		330	2167.61
1841240132	WASILEWSKI	STAN	EDISON	NJ	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		17	1490	8644.44		#		#		
1932112760	WASSERMAN	KENNETH	ENGLEWOOD	NJ	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		25	1410	7612.05		*	25		1410	7612.05
1669435236	WASSON	JAMES	NAZARETH	PA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		12	420	2776.89		*	12		420	2776.89
1912993627	WATANABE	AILEEN	SAN FRANCISCO	CA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		19	720	4033.92		*	19		720	4033.92
1790773505	WATERMAN	RANDALL	HAVERHILL	MA	Internal Medicine	S	LIPITOR	ATORVASTATIN CALCIUM		11	330	2197.1	0		0		0	0
1528075454	WATERS	JERRY	OROVILLE	CA	Family Practice	S	LIPITOR	ATORVASTATIN CALCIUM		12	360	1657.2		*	12		360	1657.2
1811074008	WATKINS	HARLAN	SAN FRANCISCO	CA	Cardiology	S	LIPITOR	ATORVASTATIN CALCIUM		31	1890	9805.59		*	31		1890	9805.59
